Permiso CRE,Place ID,Marca,Estacion,Direccion,Municipio,Estado,Region,Lat,Lon
PL/889/EXP/ES/2015,2233,,GASOLINERA NORPONIENTE S DE RL DE CV,,Benito Juárez,Quintana Roo,Sureste,21.14857,-86.89943
PL/8890/EXP/ES/2015,10249,,"GASOLINERA RIZO DE ORO, S.A. DE C.V.",,Cintalapa,Chiapas,Sur,16.47589,-94.07461
PL/8891/EXP/ES/2015,10164,,GASOLINERA TLATLAUQUI SA DE CV,,Tlatlauquitepec,Puebla,Centro,19.84565,-97.4974
PL/8892/EXP/ES/2015,10133,,SERVICIO RAMOS SA DE CV,,Umán,Yucatán,Sureste,20.8892,-89.74223
PL/8893/EXP/ES/2015,10156,,SUPER SERVICIO POZA RICA SA,,Poza Rica de Hidalgo,Veracruz,Golfo,20.53428,-97.47133
PL/8894/EXP/ES/2015,10051,,AUTO SERVICIO COMERCIAL BACHICUY SA DE CV,,Agua Prieta,Sonora,Noroeste,31.31899,-109.5159
PL/8895/EXP/ES/2015,10246,,GILBERTO RIVERA MARTINEZ,,Morelia,Michoacán,Occidente,19.72362,-101.1438
PL/8896/EXP/ES/2015,10210,,MULTISERVICIOS ESPECIALIZADOS MORITA SOCIEDAD ANONIMA DE CAPITAL VARIABLE,,Encarnación de Díaz,Jalisco,Occidente,21.518,-102.2403
PL/8897/EXP/ES/2015,10131,,SERVICIO COAXAL SA DE CV,,Xico,Veracruz,Golfo,19.41887,-97.00097
PL/8898/EXP/ES/2015,10234,,CORPORACION GASOLINERA MILLENIUM SA DE CV,,Huehuetoca,México,Centro,19.83415,-99.26891
PL/8899/EXP/ES/2015,10129,,MULTISERVICIOS ESPECIALIZADOS MORITA SOCIEDAD ANONIMA DE CAPITAL VARIABLE,,Pabellón de Arteaga,Aguascalientes,Occidente,22.14792,-102.2936
PL/890/EXP/ES/2015,2058,,ENERGIA Y SERVICIOS COORDINADOS SA DE CV,,Durango,Durango,Norte,24.02956,-104.6217
PL/8900/EXP/ES/2015,9927,,CORPORACION GASOLINERA MILLENIUM SA DE CV,,Emiliano Zapata,Morelos,Centro,18.80275,-99.1974
PL/8901/EXP/ES/2015,10013,,SUPER-GAS LOS MANGOS SA DE CV,,Arriaga,Chiapas,Sur,16.21476,-94.04133
PL/8902/EXP/ES/2015,10114,,CORPORACION GASOLINERA MILLENIUM SA DE CV,,Emiliano Zapata,Morelos,Centro,18.85037,-99.17908
PL/8903/EXP/ES/2015,9972,,CORPORACION GASOLINERA MILLENIUM SA DE CV,,Jiutepec,Morelos,Centro,18.89487,-99.16615
PL/8904/EXP/ES/2015,10125,,SERVICIOS GASOLINEROS DE MEXICO SA DE CV,,,Coahuila,Noreste,25.56274,-103.4314
PL/8905/EXP/ES/2015,9957,,MULTISERVICIOS ESPECIALIZADOS MORITA SOCIEDAD ANONIMA DE CAPITAL VARIABLE,,Aguascalientes,Aguascalientes,Occidente,21.86207,-102.2481
PL/8906/EXP/ES/2015,9973,,GASOLINERA PATRIA SA DE CV,,Zapopan,Jalisco,Occidente,20.64351,-103.4206
PL/8907/EXP/ES/2015,10136,,CORPORACION GASOLINERA MILLENIUM SA DE CV,,Coyoacán,Ciudad de México,Centro,19.3505,-99.16377
PL/8908/EXP/ES/2015,9948,,COMBUSTIBLES ADITIVOS Y SERVICIOS MAGICOS S DE RL DE CV,,Zapopan,Jalisco,Occidente,20.66972,-103.4034
PL/8909/EXP/ES/2015,10221,,"DOS OCEANOS PASO DEL TORO, S.A. DE C.V.",,Medellín,Veracruz,Golfo,19.02163,-96.13483
PL/891/EXP/ES/2015,2484,,AUTOSERVICIO LA OTRA SA DE CV,,Ojinaga,Chihuahua,Norte,29.55163,-104.4193
PL/8910/EXP/ES/2015,10072,,SERVICIO NUEVA ESPAÑA SA DE CV,,Guadalajara,Jalisco,Occidente,20.61699,-103.3929
PL/8911/EXP/ES/2015,9978,,GRUPO IBARRA FLORES SA DE CV,,,Baja California,Noroeste,32.65191,-115.4613
PL/8912/EXP/ES/2015,9992,,SERVICIO LA COFRADIA SA DE CV,,Uruapan,Michoacán,Occidente,19.43844,-102.0146
PL/8913/EXP/ES/2015,10224,,CORPORACION GASOLINERA MILLENIUM SA DE CV,,Ecatepec de Morelos,México,Centro,19.50469,-99.03989
PL/8914/EXP/ES/2015,10201,,GASERVICIO EL LLANITO QUIROGA SA DE CV,,Hermosillo,Sonora,Noroeste,29.04776,-110.9627
PL/8915/EXP/ES/2015,10162,,AUTOSERVICIO TAXIMAROA SA DE CV,,Hidalgo,Michoacán,Occidente,19.68618,-100.5225
PL/8916/EXP/ES/2015,9982,,GASOTANNY SA DE CV,,Miguel Hidalgo,México,Centro,19.45424,-99.19797
PL/8917/EXP/ES/2015,10180,,AUTOSERVICIO ARBUSTO SA DE CV,,Zinacantepec,México,Centro,19.25423,-99.72768
PL/8918/EXP/ES/2015,10199,,COMBUSTIBLES AMECAMECA SA DE CV,,Amecameca,México,Centro,19.11202,-98.77611
PL/8919/EXP/ES/2015,10236,,Municipio de Tepeapulco,,Tepeapulco,Hidalgo,Centro,19.77778,-98.58078
PL/892/EXP/ES/2015,2101,,CRUCERO LAS GOLONDRINAS SA DE CV,,Colima,Colima,Occidente,19.14014,-103.7721
PL/8920/EXP/ES/2015,10109,,SERVICIO ARCHUNDIA SA DE CV,,Jilotepec,México,Centro,19.9834,-99.61256
PL/8921/EXP/ES/2015,10048,,SUPER SERVICIOS SANTA ANA SA DE CV,,Buenavista,Michoacán,Occidente,19.16984,-102.5476
PL/8922/EXP/ES/2015,10187,,COMBUSTIBLES VELARDE ESPINOZA SA DE CV,,Ahome,Sinaloa,Noroeste,25.78401,-108.981
PL/8923/EXP/ES/2015,9980,,CORPORACION GASOLINERA MILLENIUM SA DE CV,,,México,Centro,19.50339,-99.21245
PL/8924/EXP/ES/2015,10005,,CORPORACION GASOLINERA MILLENIUM SA DE CV,,Huauchinango,Puebla,Centro,20.13762,-98.0983
PL/8925/EXP/ES/2015,10076,,CORPORACION GASOLINERA MILLENIUM SA DE CV,,Iztapalapa,Ciudad de México,Centro,19.37263,-99.09904
PL/8926/EXP/ES/2015,10257,,CORPORACION GASOLINERA MILLENIUM SA DE CV,,Iztapalapa,Ciudad de México,Centro,19.34619,-99.01975
PL/8927/EXP/ES/2015,10064,,CORPORACION GASOLINERA MILLENIUM SA DE CV,,Arriaga,Chiapas,Sur,16.23467,-93.89707
PL/8928/EXP/ES/2015,9968,,ESTACION PIRU SA DE CV,,Cajeme,Sonora,Noroeste,27.45756,-109.9532
PL/8929/EXP/ES/2015,10054,,ESTACION PIRU SA DE CV,,Cajeme,Sonora,Noroeste,27.48241,-109.9296
PL/893/EXP/ES/2015,2144,,ESTACIONES DE SERVICIO CAMINOS DE GUANAJUATO SA DE CV,,Dolores Hidalgo Cuna de la Independencia Nacional,Guanajuato,Occidente,21.16531,-100.9016
PL/8930/EXP/ES/2015,10231,,ESTACION DE SERVICIO SIDERURGICA SA DE CV,,Mérida,Yucatán,Sureste,21.04436,-89.62885
PL/8931/EXP/ES/2015,10250,,CORPORACION GASOLINERA MILLENIUM SA DE CV,,Guadalajara,Jalisco,Occidente,20.67702,-103.3534
PL/8932/EXP/ES/2015,10117,,SERVICIOS GASOLINEROS DE MEXICO SA DE CV,,Umán,Yucatán,Sureste,20.91687,-89.70283
PL/8933/EXP/ES/2015,10196,,GASOLINERA LA GRULLITA SA DE CV,,,Sonora,Noroeste,32.43326,-114.8213
PL/8934/EXP/ES/2015,10193,,SERVICIOS GASOLINEROS DE MEXICO SA DE CV,,Mérida,Yucatán,Sureste,20.94459,-89.59259
PL/8935/EXP/ES/2015,9958,,ESTACION GEMMA ZAPATERO SA DE CV,,Puebla,Puebla,Centro,19.036,-98.2551
PL/8936/EXP/ES/2015,9928,,MERCARMEN SA DE CV,,Silao,Guanajuato,Occidente,20.91545,-101.386
PL/8937/EXP/ES/2015,10052,,SERVICIO CERRO GORDO SA DE CV,,Ecatepec de Morelos,México,Centro,19.5469,-99.05339
PL/8938/EXP/ES/2015,10115,,CORPORACION GASOLINERA MILLENIUM SA DE CV,,Guadalajara,Jalisco,Occidente,20.67516,-103.3572
PL/8939/EXP/ES/2015,9985,,CORPORACION GASOLINERA MILLENIUM SA DE CV,,Venustiano Carranza,Ciudad de México,Centro,19.43856,-99.119
PL/894/EXP/ES/2015,2458,,HIDROCARBUROS EPAZOYUCAN SA DE CV,,Epazoyucan,Hidalgo,Centro,20.01397,-98.63866
PL/8940/EXP/ES/2015,10218,,SERVICIOS EL PALMAR VERDE SA DE CV,,Culiacán,Sinaloa,Noroeste,24.77879,-107.4395
PL/8941/EXP/ES/2015,10081,,SERVICIOS EL PALMAR VERDE SA DE CV,,Culiacán,Sinaloa,Noroeste,24.87527,-107.4754
PL/8942/EXP/ES/2015,10142,,AEROGAS DE SAN LUIS SA DE CV,,Guadalcázar,San Luis Potosí,Noreste,22.86672,-100.1652
PL/8943/EXP/ES/2015,9940,,SERVICIOS GASOLINEROS DE MEXICO SA DE CV,,Monterrey,Nuevo León,Noreste,25.66674,-100.2801
PL/8944/EXP/ES/2015,9926,,GASOLINERA INFONAVIT SA DE CV,,Arandas,Jalisco,Occidente,20.69777,-102.3516
PL/8945/EXP/ES/2015,10245,,OPERATIVA LOPEZ SA DE CV,,Tecamachalco,Puebla,Centro,18.87837,-97.72397
PL/8946/EXP/ES/2015,10132,,TEN GAS SA DE CV,,Orizaba,Veracruz,Golfo,18.84073,-97.11317
PL/8947/EXP/ES/2015,9930,,GABINO RAFAEL VERGARA ROMERO,,Axochiapan,Morelos,Centro,18.51031,-98.77419
PL/8948/EXP/ES/2015,10038,,SAMUEL CHAVEZ VILLALOBOS,,Hidalgo del Parral,Chihuahua,Norte,26.94256,-105.7066
PL/8949/EXP/ES/2015,10119,,SERVICIO DEMOCRACIA SA DE CV,,Victoria,Tamaulipas,Noreste,23.72544,-99.15588
PL/895/EXP/ES/2015,2319,,SEVEN SERVICE SA DE CV,,Cuauhtémoc,Ciudad de México,Centro,19.4423,-99.16319
PL/8950/EXP/ES/2015,10167,,SAMUEL CHAVEZ VILLALOBOS,,Hidalgo del Parral,Chihuahua,Norte,26.91776,-105.672
PL/8951/EXP/ES/2015,10140,,SAMUEL CHAVEZ VILLALOBOS,,Hidalgo del Parral,Chihuahua,Norte,26.93658,-105.6396
PL/8952/EXP/ES/2015,10212,,TEN GAS SA DE CV,,Orizaba,Veracruz,Golfo,18.85792,-97.08046
PL/8953/EXP/ES/2015,10068,,GASOLINERA EL DIAMANTE SA DE CV,,Huetamo,Michoacán,Occidente,18.65971,-100.9
PL/8954/EXP/ES/2015,10170,,SERVICIO EL SAUZ AMARILLO AG SA DE CV,,Lagos de Moreno,Jalisco,Occidente,21.33748,-101.928
PL/8955/EXP/ES/2015,10198,,AUTOSERVICIO TONALA SA DE CV,,Tonalá,Jalisco,Occidente,20.6705,-103.2223
PL/8956/EXP/ES/2015,9986,,COMBUSTIBLES DE PACHUCA SA DE CV,,Pachuca de Soto,Hidalgo,Centro,20.10526,-98.7593
PL/8957/EXP/ES/2015,10169,,GONBRIZ SA DE CV,,Tumbiscatío,Michoacán,Occidente,18.52229,-102.3712
PL/8958/EXP/ES/2015,10203,,PETROLIFEROS LA TERRITORIAL S DE RL DE CV,,,Sonora,Noroeste,32.47353,-114.7497
PL/8959/EXP/ES/2015,10065,,ESTACION DE SERVICIO MADERO SA DE CV,,Altamira,Tamaulipas,Noreste,22.32634,-97.87599
PL/896/EXP/ES/2015,2508,,SERVICIO EXPRESS DE COMBUSTIBLES SA DE CV,,Villaflores,Chiapas,Sur,16.34696,-93.40465
PL/8960/EXP/ES/2015,9961,,COMBUSTIBLES DE PLAYA SA DE CV,,Playa Vicente,Veracruz,Golfo,17.78348,-95.83135
PL/8961/EXP/ES/2015,10197,,MOMA COMBUSTIBLES S.A. DE C.V.,,San Juan Bautista Tuxtepec,Oaxaca,Sur,18.11319,-96.00312
PL/8962/EXP/ES/2015,10165,,COMBUSTIBLES LA POCHOTA SA DE CV,,Tres Valles,Veracruz,Golfo,18.24506,-96.12211
PL/8963/EXP/ES/2015,10021,,SERVICIOS GASOLINEROS DE MEXICO SA DE CV,,Irapuato,Guanajuato,Occidente,20.66256,-101.3159
PL/8964/EXP/ES/2015,10232,,GRUPO PIZANO SA DE CV,,Maravatío,Guanajuato,Occidente,19.9578,-100.5033
PL/8965/EXP/ES/2015,10228,,SERVICIO ARGUELLES SA DE CV,,Reynosa,Tamaulipas,Noreste,26.18795,-98.46709
PL/8966/EXP/ES/2015,10012,,BARRAM Y ASOCIADOS SA DE CV,,Gustavo Díaz Ordaz,Tamaulipas,Noreste,26.22485,-98.59276
PL/8967/EXP/ES/2015,10209,,SERVICIO LAAG SA DE CV,,Reynosa,Tamaulipas,Noreste,26.10083,-98.31796
PL/8968/EXP/ES/2015,10118,,ESTACION DE SERVICIO HANDALL SA DE CV,,,Quintana Roo,Sureste,18.53075,-88.31277
PL/8969/EXP/ES/2015,10143,,MORDUP COMBUSTIBLES SA DE CV,,Nicolás Romero,México,Centro,19.6508,-99.38654
PL/897/EXP/ES/2015,2048,,ESTACION PIRU SA DE CV,,Playas de Rosarito,Baja California,Noroeste,32.31202,-117.0457
PL/8970/EXP/ES/2015,10247,,MORDUP COMBUSTIBLES SA DE CV,,Nicolás Romero,México,Centro,19.63969,-99.40586
PL/8971/EXP/ES/2015,10059,,OPERADORA NEXTREMOR SA DE CV,,Nextlalpan,México,Centro,19.74194,-99.08971
PL/8972/EXP/ES/2015,10181,,SERVICIO COLIMAN SA DE CV,,Colima,Colima,Occidente,19.23018,-103.7233
PL/8973/EXP/ES/2015,10241,,IRMA ELOISA NAVA REYES,,Naranjos Amatlán,Veracruz,Golfo,21.34854,-97.6864
PL/8974/EXP/ES/2015,10174,,SERVICIO DEL NORDESTE SA DE CV,,Matamoros,Tamaulipas,Noreste,25.83519,-97.50996
PL/8975/EXP/ES/2015,10058,,IRMA ELOISA NAVA REYES,,Naranjos Amatlán,Veracruz,Golfo,21.31138,-97.73766
PL/8976/EXP/ES/2015,10094,,PARADOR LOS MEZQUITES SA DE CV,,Chihuahua,Chihuahua,Norte,28.52794,-105.9375
PL/8977/EXP/ES/2015,10001,,SERVICIOS PALO VERDES SA DE CV,,Cajeme,Sonora,Noroeste,27.46514,-109.9156
PL/8978/EXP/ES/2015,10075,,SERVICIO LOS DELFINES SA DE CV,,Zapopan,Jalisco,Occidente,20.74036,-103.4254
PL/8979/EXP/ES/2015,10086,,OSCAR ISAURO LOPEZ ROMERO,,Venustiano Carranza,Chiapas,Sur,16.33738,-92.55905
PL/898/EXP/ES/2015,2357,,COMBUSTIBLES MB DE LA COSTA SA DE CV,,Arriaga,Chiapas,Sur,16.2116,-93.85772
PL/8980/EXP/ES/2015,10018,,SERVICIO LOS DELFINES SA DE CV,,Guadalajara,Jalisco,Occidente,20.67489,-103.3161
PL/8981/EXP/ES/2015,9999,,GASOLINERAS  LAS ADELITAS SA DE CV,,Otumba,México,Centro,19.70197,-98.7553
PL/8982/EXP/ES/2015,10043,,ENERGIA FATIMA SA DE CV,,Zapopan,Jalisco,Occidente,20.74139,-103.4309
PL/8983/EXP/ES/2015,10055,,SERVICIO SANTO DOMINGO AXAPUSCO SA DE CV,,Otumba,México,Centro,19.70175,-98.75463
PL/8984/EXP/ES/2015,9949,,MAXIMUS DE YUCATAN SA DE CV,,Mérida,Yucatán,Sureste,21.05138,-89.66971
PL/8985/EXP/ES/2015,10256,,SERVICIOS GASOLINEROS LOS AHIJADOS SA DE CV,,China,Nuevo León,Noreste,25.75347,-99.3839
PL/8986/EXP/ES/2015,10177,,NESTOR RODRIGUEZ DOMINGUEZ,,Iguala de la Independencia,Guerrero,Sur,18.36517,-99.52849
PL/8987/EXP/ES/2015,9971,,DANIELA ELIZABETH FRANCO RIVERA,,San Felipe,Guanajuato,Occidente,21.47051,-101.2175
PL/8988/EXP/ES/2015,9944,,GASOLINERA NAINARI SA DE CV,,Cajeme,Sonora,Noroeste,27.4993,-109.9449
PL/8989/EXP/ES/2015,10240,,ESTACION EL MOLINO DE ORO SA DE CV,,Jocotepec,Jalisco,Occidente,20.33489,-103.5087
PL/899/EXP/ES/2015,2457,,MAXGAS S DE RL DE CV,,,Baja California,Noroeste,31.84799,-116.5914
PL/8990/EXP/ES/2015,10023,,MARIA SOLEDAD CUENCA MERLO,,Atltzayanca,Tlaxcala,Centro,19.42715,-97.79796
PL/8991/EXP/ES/2015,10182,,GASOLINERA BORJA SA DE CV,,Bácum,Sonora,Noroeste,27.46383,-110.1167
PL/8992/EXP/ES/2015,9945,,LEOCADIO MACIAS MUÑOZ,,San Juan de los Lagos,Jalisco,Occidente,21.27594,-102.298
PL/8993/EXP/ES/2015,9962,,DAGOBERTO ROMAN ARELLANO,,San Luis del Cordero,Durango,Norte,25.41818,-104.2737
PL/8994/EXP/ES/2015,10207,,JOSE JAIME CASTELLANOS FLORES,,Zapotlán del Rey,Jalisco,Occidente,20.46415,-102.9283
PL/8995/EXP/ES/2015,10242,,JAVIER MACIAS RAMIREZ,,Nochistlán de Mejía,Zacatecas,Occidente,21.6009,-102.8467
PL/8996/EXP/ES/2015,10022,,OPERADORA LA LUCHA SA DE CV,,Veracruz,Veracruz,Golfo,19.2108,-96.16422
PL/8997/EXP/ES/2015,9939,,FRANCISCO DIAZ DELGADO,,Asientos,Aguascalientes,Occidente,22.106,-102.0603
PL/8998/EXP/ES/2015,10259,,IVAN DE JESUS FONSECA ROBLES,,Tecuala,Nayarit,Noroeste,22.39064,-105.4559
PL/8999/EXP/ES/2015,10222,,XAVIER DE LEON REYES,,Salinas,San Luis Potosí,Noreste,22.62447,-101.7159
PL/900/EXP/ES/2015,2440,,SERVICIO GASOLINERO EL PRIMO SA DE CV,,Canatlán,Durango,Norte,24.43446,-104.6984
PL/9000/EXP/ES/2015,9993,,COMERCIALIZADORA KAYRO SA DE CV,,San Andrés Tuxtla,Veracruz,Golfo,18.42133,-95.21835
PL/9001/EXP/ES/2015,10220,,COMBUSTIBLES Y LUBRICANTES HANDALL SA DE CV,,,Quintana Roo,Sureste,18.6849,-88.39508
PL/9002/EXP/ES/2015,9976,,AUTOSERVICIOS GUTIERREZ S DE RL DE CV,,,Sonora,Noroeste,32.19043,-114.9997
PL/9003/EXP/ES/2015,10204,,MULTISERVICIOS DZIBALCHEN SA DE CV,,Hopelchén,Campeche,Sureste,19.45722,-89.74075
PL/9004/EXP/ES/2015,10047,,GASOLINERA URUAPAN SA DE CV,,Uruapan,Michoacán,Occidente,19.41664,-102.0334
PL/9005/EXP/ES/2015,10090,,PETROMAX SA DE CV,,Tijuana,Baja California,Noroeste,32.51508,-116.9813
PL/9006/EXP/ES/2015,9975,,ESTACION DE SERVICIOS EL CAPITAN SA DE CV,,,Baja California,Noroeste,32.55321,-115.2546
PL/9007/EXP/ES/2015,10239,,JOSE AQUILES GARZA FLORES,,Nuevo Laredo,Tamaulipas,Noreste,27.4645,-99.51806
PL/9008/EXP/ES/2015,10062,,SERVICIO GARLO SA DE CV,,Zinapécuaro,Michoacán,Occidente,19.8561,-100.8303
PL/9009/EXP/ES/2015,10213,,NEPSOL SA DE CV,,Tlalpan,Ciudad de México,Centro,19.29019,-99.16246
PL/901/EXP/ES/2015,2482,,SERVICIO SANTA FE SA DE CV,,Durango,Durango,Norte,24.03353,-104.6377
PL/9010/EXP/ES/2015,10171,,SERVICIOS ECOLOGICOS CHICHEN ITZA SA DE CV,,Tlajomulco de Zúñiga,Jalisco,Occidente,20.59072,-103.4432
PL/9011/EXP/ES/2015,10084,,GASOLINERA AGRICOLA SA DE CV,,Janos,Chihuahua,Norte,31.13653,-108.2612
PL/9012/EXP/ES/2015,9991,,SERVICIO ACAPULCO-DIAMANTE SA DE CV,,Acapulco de Juárez,Guerrero,Sur,16.79172,-99.80421
PL/9013/EXP/ES/2015,10175,,SUPER SERVICIO HUANIQUEO SA DE CV,,Huaniqueo,Michoacán,Occidente,19.88701,-101.5083
PL/9014/EXP/ES/2015,10070,,GARZE COMBUSTIBLES SA DE CV,,Victoria,Tamaulipas,Noreste,23.73693,-99.12599
PL/9015/EXP/ES/2015,10006,,OCTANT SA DE CV,,Venustiano Carranza,Ciudad de México,Centro,19.4416,-99.09225
PL/9016/EXP/ES/2015,9936,,SERVICIO ACAPULCO-DIAMANTE SA DE CV,,Acapulco de Juárez,Guerrero,Sur,16.78237,-99.78738
PL/9017/EXP/ES/2015,10108,,SERVICIO GASA SA DE CV,,San Nicolás de los Garza,Nuevo León,Noreste,25.74002,-100.3023
PL/9018/EXP/ES/2015,9931,,MULTISERVICIOS SANTA CLARA SA DE CV,,Zinapécuaro,Michoacán,Occidente,19.81907,-100.8279
PL/9019/EXP/ES/2015,10145,,SERVICIO ACAPULCO-DIAMANTE SA DE CV,,Acapulco de Juárez,Guerrero,Sur,16.87377,-99.86665
PL/902/EXP/ES/2015,2040,,LAS MEJORES ESTACIONES SA DE CV,,Huichapan,Hidalgo,Centro,20.3037,-99.74484
PL/9020/EXP/ES/2015,9969,,SALVADOR CARBAJAL SANTOYO,,Ascensión,Chihuahua,Norte,31.47001,-107.6116
PL/9021/EXP/ES/2015,10150,,GASOLINERA OMEGA MATEHUALA I SA DE CV,,Matehuala,San Luis Potosí,Noreste,23.61681,-100.608
PL/9022/EXP/ES/2015,10088,,SERVICIO EXPRESS COYOTEPEC SA DE CV,,Teoloyucan,México,Centro,19.79167,-99.18022
PL/9023/EXP/ES/2015,10141,,GASOLINERA MIRAMONTES DE MOMAX SUCESORES S DE RL DE CV,,Momax,Zacatecas,Occidente,21.93075,-103.3111
PL/9024/EXP/ES/2015,10050,,COMERCIALIZADORA KAYRO SA DE CV,,San Andrés Tuxtla,Veracruz,Golfo,18.43686,-95.19369
PL/9025/EXP/ES/2015,9997,,ENERGETICOS LA VALENTINA SA DE CV,,Sayula,Jalisco,Occidente,19.88209,-103.585
PL/9026/EXP/ES/2015,9963,,GABINO RAFAEL VERGARA ROMERO,,Jonacatepec,Morelos,Centro,18.70482,-98.79999
PL/9027/EXP/ES/2015,9937,,SERVICIOS ECOLOGICOS DE CALKINI SA DE CV,,Tulum,Quintana Roo,Sureste,20.21494,-87.45119
PL/9028/EXP/ES/2015,9942,,SERVICIO MALIBRAN SA DE CV,,Veracruz,Veracruz,Golfo,19.16012,-96.20221
PL/9029/EXP/ES/2015,10096,,COMBUSTIBLES YAÑEZ SA DE CV,,Veracruz,Veracruz,Golfo,19.18927,-96.1678
PL/903/EXP/ES/2015,2238,,GASOLINERA GUASAVE SA DE CV,,Guasave,Sinaloa,Noroeste,25.56817,-108.4668
PL/9030/EXP/ES/2015,10183,,GASBEL LA PLAYA S.A DE C.V.,,Tuxpan,Veracruz,Golfo,20.9576,-97.3443
PL/9031/EXP/ES/2015,10157,,EDUARDO PERALTA ENCINAS,,Hermosillo,Sonora,Noroeste,29.11215,-110.9746
PL/9032/EXP/ES/2015,10110,,GASOLINERIA EL ROSARIO SA DE CV,,Tlaxcoapan,Hidalgo,Centro,20.10227,-99.22205
PL/9033/EXP/ES/2015,10073,,SERVICIO TELIX SA DE CV,,Nezahualcóyotl,México,Centro,19.38761,-99.00348
PL/9034/EXP/ES/2015,10178,,GrupoGarivedeMexicoDistribuidoradePetroliferosSACV,,Valle de Chalco Solidaridad,México,Centro,19.28675,-98.92046
PL/9035/EXP/ES/2015,10130,,ESTACION DE SERVICIO EL JACAL SA DE CV,,Villa de Allende,México,Centro,19.40186,-100.0857
PL/9036/EXP/ES/2015,10093,,GASOLINERA LOS PRIMOS POBLANA SA DE CV,,Puebla,Puebla,Centro,19.08311,-98.16482
PL/9037/EXP/ES/2015,9924,,GASOLINERA PABLO DE LA GARZA SA DE CV,,Coroneo,Guanajuato,Occidente,20.21161,-100.3659
PL/9038/EXP/ES/2015,9933,,AUTOSERVICIO ACEGA SA DE CV,,Cuautitlán Izcalli,México,Centro,19.6686,-99.19645
PL/9039/EXP/ES/2015,10173,,GASOLINERA MASTER SA DE CV,,Puebla,Puebla,Centro,19.05304,-98.1561
PL/904/EXP/ES/2015,2505,,LAS MEJORES ESTACIONES SA DE CV,,Francisco I. Madero,Hidalgo,Centro,20.2467,-99.0999
PL/9040/EXP/ES/2015,9954,,GASOLINERA ARIES SA DE CV,,Puebla,Puebla,Centro,19.00363,-98.20733
PL/9041/EXP/ES/2015,10103,,COMBUSTIBLE LA ESTANCIA SA DE CV,,Villa de Álvarez,Colima,Occidente,19.24521,-103.7583
PL/9042/EXP/ES/2015,10120,,ALBERTO RAMIREZ TORRES,,Puebla,Puebla,Centro,19.02517,-98.21362
PL/9043/EXP/ES/2015,10158,,COMERCIALIZADORA DHEM SA DE CV,,Puebla,Puebla,Centro,19.00437,-98.2063
PL/9044/EXP/ES/2015,9950,,GASOLINERA LOS ANGELES SA DE CV,,Puebla,Puebla,Centro,19.02657,-98.20869
PL/9045/EXP/ES/2015,10205,,HR SOL SERVICIOS ADMINISTRATIVOS FONDO 3 SA DE CV,,Tizayuca,México,Centro,19.84811,-98.97349
PL/9046/EXP/ES/2015,10045,,AUTO SERVICIO LA ESTANCIA SA DE CV,,Colima,Colima,Occidente,19.23484,-103.6853
PL/9047/EXP/ES/2015,10089,,HR SOL SERVICIOS ADMINISTRATIVOS FONDO 3 SA DE CV,,Tizayuca,México,Centro,19.83909,-98.97277
PL/9048/EXP/ES/2015,10046,,"SERVICIO CASTELLANA, SA DE CV",,Ixtapaluca,México,Centro,19.34276,-98.86344
PL/9049/EXP/ES/2015,10229,,ECATEGAS SA DE CV,,Ecatepec de Morelos,México,Centro,19.62115,-99.00269
PL/905/EXP/ES/2015,2334,,ESTACION DE SERVICIO CORCELES SA DE CV,,Álvaro Obregón,Ciudad de México,Centro,19.36607,-99.23235
PL/9050/EXP/ES/2015,10031,,VIZA LUAN GASOLINERIA SA DE CV,,Cadereyta de Montes,Querétaro,Centro,20.82647,-99.72021
PL/9051/EXP/ES/2015,9956,,SERVICIO CASTAÑO SA DE CV,,Nicolás Romero,México,Centro,19.63899,-99.31853
PL/9052/EXP/ES/2015,10067,,SUPER SERVICIO EL CORTIJO SA DE CV,,Ixmiquilpan,Hidalgo,Centro,20.47146,-99.20643
PL/9053/EXP/ES/2015,10100,,SERVICIO CANDEDO SA DE CV,,Ecatepec de Morelos,México,Centro,19.53164,-99.06898
PL/9054/EXP/ES/2015,10030,,SERVICIO MORGUSA SA DE CV,,Mineral de la Reforma,Hidalgo,Centro,20.10182,-98.7189
PL/9055/EXP/ES/2015,10225,,COMBUSTIBLES VELARDE ESPINOZA SA DE CV,,Ahome,Sinaloa,Noroeste,25.78974,-108.99
PL/9056/EXP/ES/2015,10121,,GASOLINERA PLATON SANCHEZ SA DE CV,,Platón Sánchez,Veracruz,Golfo,21.27397,-98.37154
PL/9057/EXP/ES/2015,10105,,SERVICIO GRILLOS SA DE CV,,Toluca,México,Centro,19.31297,-99.63487
PL/9058/EXP/ES/2015,10215,,ENER LAGO SA DE CV,,Chalco,México,Centro,19.26167,-98.88925
PL/9059/EXP/ES/2015,9970,,SERVICIO TELCHAC SA DE CV,,Telchac Pueblo,Yucatán,Sureste,21.21434,-89.27151
PL/906/EXP/ES/2015,2355,,"Suministro y Limpieza de Autobuses, S.A. de C.V.",,Gustavo A. Madero,Ciudad de México,Centro,19.48179,-99.14
PL/9060/EXP/ES/2015,10194,,MAS QUE LITRO SA DE CV,,,Coahuila,Noreste,25.53258,-103.3964
PL/9061/EXP/ES/2015,10106,,GASOLINERIA DOÑA PURE SA DE CV,,Cadereyta de Montes,Querétaro,Centro,20.70161,-99.82116
